id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx
HG03974,NA21111,1.50491,1,1.50491,1.50491,0.006971569595277419
HG03991,HG01632,1.18598,1,1.18598,1.18598,0.0054941106834343004
HG04001,HG03830,1.12646,1,1.12646,1.12646,0.005218381355892513
HG04001,NA12144,1.02079,1,1.02079,1.02079,0.004728859883423751
HG04006,HG03854,1.30491,1,1.30491,1.30491,0.006045059758107433
HG04014,HG03866,1.3006,1,1.3006,1.3006,0.00602509347111642
HG04014,NA19761,1.03353,1,1.03353,1.03353,0.004787878560051479
HG04017,HG02392,1.18598,1,1.18598,1.18598,0.0054941106834343004
HG04017,HG02783,1.41593,1,1.41593,1.41593,0.006559365368720492
HG04017,HG03907,1.05361,1,1.05361,1.05361,0.004880900147703345
HG04017,HG03940,1.50635,1,1.50635,1.50635,0.006978240466105044
HG04017,NA18973,1.03584,1,1.03584,1.03584,0.004798579748670793
HG04020,HG01402,1.01638,1,1.01638,1.01638,0.0047084303415141525
HG04020,HG01700,1.07439,1,1.07439,1.07439,0.004977164519785307
HG04020,HG03611,1.3006,1,1.3006,1.3006,0.00602509347111642
HG04020,HG03902,1.00108,1,1.00108,1.00108,0.004637552338970648
HG04020,NA19059,1.18011,1,1.18011,1.18011,0.005466917619713361
HG04020,NA20810,1.04939,1,1.04939,1.04939,0.004861350790139059
HG04033,HG01168,1.0653,1,1.0653,1.0653,0.00493505464768593
HG04033,HG03902,1.14217,1,1.14217,1.14217,0.0052911587036022145
HG04033,HG04144,1.0043,1,1.0043,1.0043,0.004652469147349085
HG04033,NA20899,1.12664,1,1.12664,1.12664,0.005219215214745966
HG04076,HG00097,1.0109,1,1.0109,1.0109,0.004683043971975695
HG04080,HG00261,1.06033,1,1.06033,1.06033,0.004912030878232257
HG04080,HG01168,1.03846,1,1.03846,1.03846,0.004810717027537719
HG04090,HG00116,1.46038,1,1.46038,1.46038,0.006765282180031522
HG04090,HG01054,1.41593,1,1.41593,1.41593,0.006559365368720492
HG04090,HG01618,1.20956,1,1.20956,1.20956,0.0056033461932366415
HG04090,HG02058,1.46038,1,1.46038,1.46038,0.006765282180031522
HG04090,HG03690,1.00989,1,1.00989,1.00989,0.004678365097297986
HG04096,NA18942,1.18598,1,1.18598,1.18598,0.0054941106834343004
HG04096,NA18998,1.01841,1,1.01841,1.01841,0.004717834416361428
HG04096,NA20858,1.19288,1,1.19288,1.19288,0.005526075272816665
HG04096,NA21118,1.055,1,1.055,1.055,0.004887339391071677
HG04107,HG00180,1.01406,1,1.01406,1.01406,0.00469768282740298
HG04107,HG00239,1.01158,1,1.01158,1.01158,0.004686194105422072
HG04107,HG01500,1.01406,1,1.01406,1.01406,0.00469768282740298
HG04107,HG03977,1.02851,1,1.02851,1.02851,0.004764623163138512
HG04107,HG04038,1.17761,1,1.17761,1.17761,0.005455336246748737
HG04107,NA11918,1.00401,1,1.00401,1.00401,0.004651125708085189
HG04107,NA12878,1.47426,1,1.47426,1.47426,0.006829581962731118
HG04118,HG01456,1.33759,1,1.33759,1.33759,0.006196451465501009
HG04141,HG00596,1.11329,1,1.11329,1.11329,0.005157370683114869
HG04141,HG03692,1.08129,1,1.08129,1.08129,0.005009129109167672
HG04141,NA11829,1.00989,1,1.00989,1.00989,0.004678365097297986
HG04141,NA20853,1.11818,1,1.11818,1.11818,0.005180023848633675
HG04173,HG02190,1.00401,1,1.00401,1.00401,0.004651125708085189
HG04173,HG02696,1.00145,1,1.00145,1.00145,0.004639266382169413
HG04173,HG03711,1.03846,1,1.03846,1.03846,0.004810717027537719
HG04173,HG04090,1.11818,1,1.11818,1.11818,0.005180023848633675
HG04173,NA20527,1.09614,1,1.09614,1.09614,0.005077922464577543
HG04182,NA19726,1.04273,1,1.04273,1.04273,0.004830498012561297
HG04183,HG04194,1.11152,1,1.11152,1.11152,0.005149171071055915
HG04186,HG00151,1.02851,1,1.02851,1.02851,0.004764623163138512
HG04186,HG01066,1.0259,1,1.0259,1.0259,0.004752532209763444
HG04186,NA11918,1.3006,1,1.3006,1.3006,0.00602509347111642
HG04206,HG03750,1.20956,1,1.20956,1.20956,0.0056033461932366415
HG04210,HG02681,1.06134,1,1.06134,1.06134,0.004916709752909965
HG04210,HG03672,1.20858,1,1.20858,1.20858,0.005598806295034509
HG04210,HG03926,1.06134,1,1.06134,1.06134,0.004916709752909965
HG04210,HG04227,1.02981,1,1.02981,1.02981,0.004770645477080116
HG04210,NA18629,1.20539,1,1.20539,1.20539,0.005584028463131648
HG04210,NA18943,1.06641,1,1.06641,1.06641,0.004940196777282225
HG04210,NA21087,1.06134,1,1.06134,1.06134,0.004916709752909965
HG04211,NA12283,1.03232,1,1.03232,1.03232,0.0047822731755366
HG04211,NA18603,1.01028,1,1.01028,1.01028,0.004680171791480468
HG04211,NA18620,1.03838,1,1.03838,1.03838,0.004810346423602852
HG04222,HG00131,1.02355,1,1.02355,1.02355,0.0047416457191766966
HG04227,HG02401,1.07219,1,1.07219,1.07219,0.004966972911576437
HG04227,HG03684,1.11818,1,1.11818,1.11818,0.005180023848633675
HG04229,HG01197,1.05868,1,1.05868,1.05868,0.004904387172075605
HG04229,HG03690,1.03774,1,1.03774,1.03774,0.0048073815921239075
HG04229,NA11995,1.21483,1,1.21483,1.21483,0.005627759727446072
HG04229,NA20810,1.04939,1,1.04939,1.04939,0.004861350790139059
HG04229,NA21091,1.21988,1,1.21988,1.21988,0.0056511541008346135
NA06984,HG00096,1.31014,1,1.31014,1.31014,0.006069287990349429
NA06984,HG00331,1.68049,1,1.68049,1.68049,0.00778495258132895
NA06984,HG01414,1.47932,1,1.47932,1.47932,0.006853022661611519
NA06984,HG01437,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA06984,HG01479,1.16543,1,1.16543,1.16543,0.005398911797665084
NA06984,HG01597,1.04982,1,1.04982,1.04982,0.004863342786288974
NA06984,HG01991,1.18011,1,1.18011,1.18011,0.005466917619713361
NA06984,HG03007,1.46038,1,1.46038,1.46038,0.006765282180031522
NA06984,NA18625,1.03058,1,1.03058,1.03058,0.004774212539953222
NA06989,HG00177,1.35732,1,1.35732,1.35732,0.0062878516609378285
NA06989,HG01565,1.37578,1,1.37578,1.37578,0.006373368518908617
NA06989,HG03746,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA06989,HG03844,1.22103,1,1.22103,1.22103,0.005656481532398341
NA06989,NA12414,1.0109,1,1.0109,1.0109,0.004683043971975695
NA06994,HG00274,1.14288,1,1.14288,1.14288,0.005294447813524168
NA06994,HG00373,1.02981,1,1.02981,1.02981,0.004770645477080116
NA06994,HG00383,1.20736,1,1.20736,1.20736,0.005593154585027772
NA06994,HG01710,1.01955,1,1.01955,1.01955,0.004723115522433296
NA06994,NA07357,1.09506,1,1.09506,1.09506,0.005072919311456824
NA07357,HG00235,1.23367,1,1.23367,1.23367,0.005715036954107484
NA07357,HG01565,1.04939,1,1.04939,1.04939,0.004861350790139059
NA07357,NA18971,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA10847,HG00101,1.19984,1,1.19984,1.19984,0.005558317815150181
NA10847,HG01251,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA10847,HG03784,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA10847,NA19059,1.06134,1,1.06134,1.06134,0.004916709752909965
NA10847,NA20530,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA10847,NA20822,1.03252,1,1.03252,1.03252,0.004783199685373771
NA11840,NA20797,1.05904,1,1.05904,1.05904,0.004906054889782511
NA11843,HG00315,1.0986,1,1.0986,1.0986,0.005089318535574734
NA11843,HG00338,1.02488,1,1.02488,1.02488,0.004747807009593877
NA11843,NA12873,1.11272,1,1.11272,1.11272,0.005154730130078934
NA11918,HG04144,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA11920,HG00189,1.04835,1,1.04835,1.04835,0.004856532938985774
NA11920,HG00239,1.06306,1,1.06306,1.06306,0.004924677737509627
NA11931,HG00151,1.14167,1,1.14167,1.14167,0.00528884242900929
NA11931,HG01168,1.02851,1,1.02851,1.02851,0.004764623163138512
NA11931,HG04144,1.04497,1,1.04497,1.04497,0.004840874922737602
NA11931,NA07347,1.02258,1,1.02258,1.02258,0.004737152146466422
NA11931,NA12414,1.06282,1,1.06282,1.06282,0.0049235659257050235
NA11931,NA19074,1.04273,1,1.04273,1.04273,0.004830498012561297
NA11995,HG00272,1.27695,1,1.27695,1.27695,0.005915533682871069
NA12004,HG00256,1.00242,1,1.00242,1.00242,0.004643759954879688
NA12004,HG03902,1.11818,1,1.11818,1.11818,0.005180023848633675
NA12004,NA20828,1.27061,1,1.27061,1.27061,0.00588616332103278
NA12005,HG01589,1.03353,1,1.03353,1.03353,0.004787878560051479
NA12005,HG03755,1.07642,1,1.07642,1.07642,0.004986568594632582
NA12005,NA18964,1.14801,1,1.14801,1.14801,0.0053182127908475785
NA12005,NA20910,1.02298,1,1.02298,1.02298,0.004739005166140762
NA12144,HG00315,1.0661,1,1.0661,1.0661,0.004938760687034611
NA12144,HG00349,1.05516,1,1.05516,1.05516,0.004888080598941413
NA12144,HG00553,1.05904,1,1.05904,1.05904,0.004906054889782511
NA12144,HG01098,1.40684,1,1.40684,1.40684,0.006517255496621117
NA12144,HG01133,1.03774,1,1.03774,1.03774,0.0048073815921239075
NA12144,HG01351,1.11587,1,1.11587,1.11587,0.005169322660014361
NA12144,HG01618,1.14035,1,1.14035,1.14035,0.005282727464083968
NA12144,HG01672,1.05516,1,1.05516,1.05516,0.004888080598941413
NA12144,HG01786,1.20988,1,1.20988,1.20988,0.005604828608976114
NA12144,HG03690,1.08182,1,1.08182,1.08182,0.005011584360236172
NA12144,NA11918,1.11587,1,1.11587,1.11587,0.005169322660014361
NA12144,NA11995,1.22103,1,1.22103,1.22103,0.005656481532398341
NA12144,NA19783,1.14639,1,1.14639,1.14639,0.005310708061166502
NA12144,NA20810,1.04939,1,1.04939,1.04939,0.004861350790139059
NA12144,NA21123,1.03262,1,1.03262,1.03262,0.004783662940292355
NA12156,HG00125,1.05338,1,1.05338,1.05338,0.0048798346613906
NA12156,HG00338,1.01932,1,1.01932,1.01932,0.004722050036120551
NA12156,HG01623,1.02674,1,1.02674,1.02674,0.004756423551079558
NA12156,HG02727,1.43469,1,1.43469,1.43469,0.006646271991447037
NA12156,HG03780,1.03058,1,1.03058,1.03058,0.004774212539953222
NA12156,NA12748,1.01406,1,1.01406,1.01406,0.00469768282740298
NA12156,NA19059,1.3442,1,1.3442,1.3442,0.0062270726156194766
NA12156,NA19726,1.11582,1,1.11582,1.11582,0.0051690910325550695
NA12283,NA07048,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12286,HG00274,1.02853,1,1.02853,1.02853,0.004764715814122229
NA12286,HG00867,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12286,HG02075,1.03262,1,1.03262,1.03262,0.004783662940292355
NA12286,HG02186,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12286,HG02367,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12286,HG03663,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12286,HG03870,1.12668,1,1.12668,1.12668,0.005219400516713399
NA12286,HG04134,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12286,NA20771,1.08518,1,1.08518,1.08518,0.005027149725500628
NA12286,NA20899,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,HG00358,1.41184,1,1.41184,1.41184,0.006540418242550366
NA12340,HG00560,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,HG00729,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12340,HG00742,1.07942,1,1.07942,1.07942,0.005000466242190132
NA12340,HG01248,1.03846,1,1.03846,1.03846,0.004810717027537719
NA12340,HG01786,1.05338,1,1.05338,1.05338,0.0048798346613906
NA12340,HG01861,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,HG01948,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12340,HG02050,1.08027,1,1.08027,1.08027,0.005004403908998104
NA12340,HG02367,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12340,HG03663,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,HG03870,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,NA12286,1.01841,1,1.01841,1.01841,0.004717834416361428
NA12340,NA18757,1.3006,1,1.3006,1.3006,0.00602509347111642
NA12340,NA19723,1.04273,1,1.04273,1.04273,0.004830498012561297
NA12340,NA20828,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12340,NA20853,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12413,HG01066,1.13715,1,1.13715,1.13715,0.005267903306689249
NA12414,HG03805,1.16888,1,1.16888,1.16888,0.005414894092356267
NA12414,NA19734,1.03058,1,1.03058,1.03058,0.004774212539953222
NA12414,NA20531,1.26786,1,1.26786,1.26786,0.005873423810771693
NA12414,NA20899,1.19984,1,1.19984,1.19984,0.005558317815150181
NA12489,HG00150,1.00503,1,1.00503,1.00503,0.004655850908254757
NA12489,HG03672,1.02231,1,1.02231,1.02231,0.004735901358186243
NA12489,NA20887,1.17114,1,1.17114,1.17114,0.005425363653516288
NA12546,HG00150,1.31069,1,1.31069,1.31069,0.006071835892401645
NA12546,HG01142,1.04628,1,1.04628,1.04628,0.004846943562171066
NA12546,HG01162,1.27061,1,1.27061,1.27061,0.00588616332103278
NA12546,NA19771,1.04187,1,1.04187,1.04187,0.0048265140202614675
NA12716,HG00189,1.21222,1,1.21222,1.21222,0.005615668774071003
NA12716,NA20786,1.05516,1,1.05516,1.05516,0.004888080598941413
NA12748,HG00125,1.0621,1,1.0621,1.0621,0.0049202304902912115
NA12748,HG00256,1.07021,1,1.07021,1.07021,0.004957800464188455
NA12748,HG00701,1.08027,1,1.08027,1.08027,0.005004403908998104
NA12748,HG02224,1.02851,1,1.02851,1.02851,0.004764623163138512
NA12748,HG02230,1.33759,1,1.33759,1.33759,0.006196451465501009
NA12748,HG02649,1.00216,1,1.00216,1.00216,0.004642555492091366
NA12748,HG02783,1.04273,1,1.04273,1.04273,0.004830498012561297
NA12748,HG03668,1.00989,1,1.00989,1.00989,0.004678365097297986
NA12748,NA20828,1.05516,1,1.05516,1.05516,0.004888080598941413
NA12748,NA20867,1.08278,1,1.08278,1.08278,0.005016031607454588
NA12748,NA20910,1.06547,1,1.06547,1.06547,0.004935842181047525
NA12748,NA21104,1.0198,1,1.0198,1.0198,0.00472427365972976
NA12748,NA21120,1.05361,1,1.05361,1.05361,0.004880900147703345
NA12751,HG00383,1.30373,1,1.30373,1.30373,0.00603959335006813
NA12751,HG01182,1.08468,1,1.08468,1.08468,0.005024833450907703
NA12751,NA06994,1.30727,1,1.30727,1.30727,0.006055992574186039
NA12751,NA20581,1.00081,1,1.00081,1.00081,0.004636301550690469
NA12760,NA11920,1.32642,1,1.32642,1.32642,0.006144705891095064
NA12760,NA12414,1.12672,1,1.12672,1.12672,0.005219585818680834
NA12760,NA20581,1.24749,1,1.24749,1.24749,0.00577905878385593
NA12776,HG02737,1.04835,1,1.04835,1.04835,0.004856532938985774
NA12814,HG00311,1.05014,1,1.05014,1.05014,0.004864825202028447
NA12814,HG03925,1.05104,1,1.05104,1.05104,0.004868994496295711
NA12814,NA06989,1.0109,1,1.0109,1.0109,0.004683043971975695
NA12830,HG00174,1.01951,1,1.01951,1.01951,0.004722930220465863
NA12830,HG00238,1.22206,1,1.22206,1.22206,0.005661253058059766
NA12830,HG01402,1.27173,1,1.27173,1.27173,0.005891351776120933
NA12830,HG01479,1.12646,1,1.12646,1.12646,0.005218381355892513
NA12830,HG03861,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA12830,HG03913,1.12544,1,1.12544,1.12544,0.0052136561557229455
NA12830,HG04020,1.01638,1,1.01638,1.01638,0.0047084303415141525
NA12830,NA20899,1.04985,1,1.04985,1.04985,0.00486348176276455
NA12872,HG04194,1.52689,1,1.52689,1.52689,0.0070733930263824005
NA12872,NA18971,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA12873,HG00173,1.0212,1,1.0212,1.0212,0.004730759228589949
NA12873,HG00250,1.03058,1,1.03058,1.03058,0.004774212539953222
NA12873,HG00262,1.00511,1,1.00511,1.00511,0.0046562215121896235
NA12873,HG02536,1.45808,1,1.45808,1.45808,0.006754627316904067
NA12873,NA20504,1.04379,1,1.04379,1.04379,0.004835408514698299
NA12874,HG00278,1.52745,1,1.52745,1.52745,0.007075987253926476
NA12874,HG01162,1.27061,1,1.27061,1.27061,0.00588616332103278
NA12874,HG01618,1.08333,1,1.08333,1.08333,0.005018579509506805
NA12874,HG01781,1.08278,1,1.08278,1.08278,0.005016031607454588
NA12874,HG02655,1.13571,1,1.13571,1.13571,0.005261232435861625
NA12874,HG04182,1.00989,1,1.00989,1.00989,0.004678365097297986
NA12878,HG01565,1.10187,1,1.10187,1.10187,0.005104466971412463
NA12878,NA18620,1.03262,1,1.03262,1.03262,0.004783662940292355
NA12890,NA11918,1.24934,1,1.24934,1.24934,0.005787628999849752
NA18525,NA18953,1.31069,1,1.31069,1.31069,0.006071835892401645
NA18526,HG00629,1.08027,1,1.08027,1.08027,0.005004403908998104
NA18526,HG01173,1.03262,1,1.03262,1.03262,0.004783662940292355
NA18526,HG02073,1.00255,1,1.00255,1.00255,0.004644362186273848
NA18526,HG02128,1.14205,1,1.14205,1.14205,0.005290602797699913
NA18526,HG02180,1.37719,1,1.37719,1.37719,0.006379900413260665
NA18526,HG02392,1.35036,1,1.35036,1.35036,0.006255609118604313
NA18526,HG02398,1.0653,1,1.0653,1.0653,0.00493505464768593
NA18526,HG03789,1.35036,1,1.35036,1.35036,0.006255609118604313
NA18526,HG04080,1.05516,1,1.05516,1.05516,0.004888080598941413
NA18526,NA19078,1.15136,1,1.15136,1.15136,0.0053337318306201755
NA18526,NA19089,2.66555,2,1.57909,1.332775,0.012348291482342283
NA18528,HG00689,1.00658,1,1.00658,1.00658,0.004663031359492823
NA18528,HG02392,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA18528,HG02597,1.18011,1,1.18011,1.18011,0.005466917619713361
NA18528,HG04020,1.18598,1,1.18598,1.18598,0.0054941106834343004
NA18528,NA18638,1.04497,1,1.04497,1.04497,0.004840874922737602
NA18528,NA18953,1.09921,1,1.09921,1.09921,0.005092144390578103
NA18528,NA19651,1.19984,1,1.19984,1.19984,0.005558317815150181
NA18528,NA19759,1.04497,1,1.04497,1.04497,0.004840874922737602
NA18531,HG00867,1.04982,1,1.04982,1.04982,0.004863342786288974
NA18531,HG02190,1.04982,1,1.04982,1.04982,0.004863342786288974
NA18535,HG02398,1.11817,1,1.11817,1.11817,0.005179977523141818
NA18537,HG00675,1.03214,1,1.03214,1.03214,0.004781439316683148
NA18537,HG02058,1.46038,1,1.46038,1.46038,0.006765282180031522
NA18537,NA19055,1.07219,1,1.07219,1.07219,0.004966972911576437
NA18538,HG02309,1.00401,1,1.00401,1.00401,0.004651125708085189
NA18539,NA19741,1.00401,1,1.00401,1.00401,0.004651125708085189
NA18543,HG01595,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18543,HG02185,1.08027,1,1.08027,1.08027,0.005004403908998104
NA18543,HG02367,1.12668,1,1.12668,1.12668,0.005219400516713399
NA18543,HG03663,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18543,HG03760,1.07219,1,1.07219,1.07219,0.004966972911576437
NA18543,HG03896,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18543,NA18537,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18543,NA18582,1.08027,1,1.08027,1.08027,0.005004403908998104
NA18543,NA18610,1.08907,1,1.08907,1.08907,0.005045170341833584
NA18543,NA19058,1.00145,1,1.00145,1.00145,0.004639266382169413
NA18543,NA19065,1.15762,1,1.15762,1.15762,0.005362731588523597
NA18543,NA19085,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18544,HG00879,1.10724,1,1.10724,1.10724,0.005129343760540478
NA18544,HG01474,1.00989,1,1.00989,1.00989,0.004678365097297986
NA18544,HG02047,1.00272,1,1.00272,1.00272,0.004645149719635443
NA18544,HG02050,1.09854,1,1.09854,1.09854,0.0050890405826235835
NA18544,HG02075,1.10282,1,1.10282,1.10282,0.00510886789313902
NA18544,HG02078,1.18011,1,1.18011,1.18011,0.005466917619713361
NA18544,HG02687,1.02851,1,1.02851,1.02851,0.004764623163138512
NA18544,HG03800,1.06405,1,1.06405,1.06405,0.004929263961203618
NA18544,HG04194,1.01194,1,1.01194,1.01194,0.004687861823128979
NA18544,NA18537,1.26929,1,1.26929,1.26929,0.005880048356107458
NA18544,NA18949,1.08027,1,1.08027,1.08027,0.005004403908998104
NA18544,NA19056,1.02851,1,1.02851,1.02851,0.004764623163138512
NA18545,HG00879,1.05118,1,1.05118,1.05118,0.00486964305318173
NA18545,HG01595,1.45786,1,1.45786,1.45786,0.00675360815608318
NA18545,HG02697,1.09614,1,1.09614,1.09614,0.005077922464577543
NA18545,NA18611,1.04982,1,1.04982,1.04982,0.004863342786288974
NA18545,NA18626,1.18925,1,1.18925,1.18925,0.00550925911927203
NA18545,NA19075,1.1518,1,1.1518,1.1518,0.00533577015226195
NA18545,NA19089,1.35091,1,1.35091,1.35091,0.00625815702065653
NA18548,HG00407,1.15603,1,1.15603,1.15603,0.005355365835318095
NA18548,NA18535,1.03838,1,1.03838,1.03838,0.004810346423602852
NA18550,HG02075,1.10724,1,1.10724,1.10724,0.005129343760540478
NA18561,HG04094,1.20956,1,1.20956,1.20956,0.0056033461932366415
NA18565,HG01855,1.0028,1,1.0028,1.0028,0.00464552032357031
NA18567,HG00589,1.11818,1,1.11818,1.11818,0.005180023848633675
NA18567,HG00689,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18567,HG02153,1.11329,1,1.11329,1.11329,0.005157370683114869
NA18567,HG02356,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18567,HG03866,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18567,HG04206,1.11329,1,1.11329,1.11329,0.005157370683114869
NA18567,NA12340,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18567,NA18560,1.03846,1,1.03846,1.03846,0.004810717027537719
NA18567,NA19059,1.11582,1,1.11582,1.11582,0.0051690910325550695
NA18570,HG00611,1.05699,1,1.05699,1.05699,0.004896558163951519
NA18570,HG00699,1.38442,1,1.38442,1.38442,0.00641339374387436
NA18570,HG01861,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18570,HG02040,1.15017,1,1.15017,1.15017,0.005328219097089014
NA18570,HG03922,1.33759,1,1.33759,1.33759,0.006196451465501009
NA18570,NA18525,1.14592,1,1.14592,1.14592,0.005308530763049153
NA18570,NA18526,1.09449,1,1.09449,1.09449,0.0050702787584208904
NA18570,NA18539,1.15017,1,1.15017,1.15017,0.005328219097089014
NA18570,NA18645,1.12855,1,1.12855,1.12855,0.005228063383690939
NA18570,NA18959,1.42755,1,1.42755,1.42755,0.006613195590260069
NA18579,HG02075,1.07137,1,1.07137,1.07137,0.0049631742212440395
NA18579,HG02379,1.0664,1,1.0664,1.0664,0.004940150451790366
NA18579,NA19055,2.16008,2,1.14167,1.08004,0.010006676845370717
NA18582,HG00629,1.14667,1,1.14667,1.14667,0.00531200517493854
NA18582,HG02082,1.01841,1,1.01841,1.01841,0.004717834416361428
NA18582,HG02147,1.08027,1,1.08027,1.08027,0.005004403908998104
NA18582,HG02367,1.39121,1,1.39121,1.39121,0.006444848752846282
NA18582,HG03663,1.00494,1,1.00494,1.00494,0.004655433978828029
NA18603,HG00844,1.50635,1,1.50635,1.50635,0.006978240466105044
NA18603,HG01597,1.04273,1,1.04273,1.04273,0.004830498012561297
NA18603,HG01867,1.16904,1,1.16904,1.16904,0.005415635300226003
